drug,reaction,a,b,c,d,ROR,PRR
XELJANZ XR,VERTIGO,1,264,6,4729,2.99,2.98
XELJANZ XR,VISION BLURRED,2,263,11,4724,3.27,3.25
XELJANZ XR,WALKING AID USER,1,264,1,4734,17.93,17.87
XELJANZ XR,WEIGHT DECREASED,1,264,61,4674,0.29,0.29
XELJANZ XR,WEIGHT INCREASED,1,264,47,4688,0.38,0.38
XELJANZ XR,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1,264,19,4716,0.94,0.94
XOLAIR,ABDOMINAL DISTENSION,2,1328,7,3663,0.79,0.79
XOLAIR,ABDOMINAL PAIN,2,1328,25,3645,0.22,0.22
XOLAIR,ABDOMINAL PAIN UPPER,1,1329,15,3655,0.18,0.18
XOLAIR,ACCIDENT,1,1329,2,3668,1.38,1.38
XOLAIR,ACNE,3,1327,4,3666,2.07,2.07
XOLAIR,AGEUSIA,2,1328,2,3668,2.76,2.76
XOLAIR,AGITATION,2,1328,3,3667,1.84,1.84
XOLAIR,ALANINE AMINOTRANSFERASE INCREASED,1,1329,6,3664,0.46,0.46
XOLAIR,ALLERGY TO ANIMAL,1,1329,0,3670,,
XOLAIR,ANAPHYLACTIC REACTION,2,1328,3,3667,1.84,1.84
XOLAIR,ANGINA PECTORIS,2,1328,5,3665,1.1,1.1
XOLAIR,ANGINA UNSTABLE,1,1329,0,3670,,
XOLAIR,ANGIOEDEMA,2,1328,2,3668,2.76,2.76
XOLAIR,ANOSMIA,3,1327,1,3669,8.29,8.28
XOLAIR,ANXIETY,6,1324,11,3659,1.51,1.51
XOLAIR,APHONIA,5,1325,2,3668,6.92,6.9
XOLAIR,ARRHYTHMIA,1,1329,3,3667,0.92,0.92
XOLAIR,ARTERIAL INSUFFICIENCY,1,1329,0,3670,,
XOLAIR,ARTHRALGIA,6,1324,46,3624,0.36,0.36
XOLAIR,ARTHRITIS,2,1328,27,3643,0.2,0.2
XOLAIR,ARTHROPOD BITE,1,1329,4,3666,0.69,0.69
XOLAIR,ASPARTATE AMINOTRANSFERASE INCREASED,1,1329,6,3664,0.46,0.46
XOLAIR,ASPERGILLUS INFECTION,1,1329,4,3666,0.69,0.69
XOLAIR,ASTHENIA,10,1320,23,3647,1.2,1.2
XOLAIR,ASTHMA,42,1288,6,3664,19.91,19.32
XOLAIR,ATOPY,1,1329,0,3670,,
XOLAIR,ATTENTION DEFICIT HYPERACTIVITY DISORDER,1,1329,0,3670,,
XOLAIR,BACK DISORDER,1,1329,3,3667,0.92,0.92
XOLAIR,BACK INJURY,1,1329,1,3669,2.76,2.76
XOLAIR,BACK PAIN,3,1327,24,3646,0.34,0.34
XOLAIR,BACTERIAL INFECTION,1,1329,1,3669,2.76,2.76
XOLAIR,BALANCE DISORDER,1,1329,5,3665,0.55,0.55
XOLAIR,BIPOLAR DISORDER,1,1329,1,3669,2.76,2.76
XOLAIR,BLISTER,1,1329,4,3666,0.69,0.69
XOLAIR,BLISTER RUPTURE,1,1329,0,3670,,
XOLAIR,BLOOD CREATINE PHOSPHOKINASE INCREASED,1,1329,1,3669,2.76,2.76
XOLAIR,BLOOD GLUCOSE INCREASED,1,1329,4,3666,0.69,0.69
XOLAIR,BLOOD IMMUNOGLOBULIN E DECREASED,1,1329,0,3670,,
XOLAIR,BLOOD IMMUNOGLOBULIN E INCREASED,4,1326,3,3667,3.69,3.68
XOLAIR,BLOOD IMMUNOGLOBULIN G DECREASED,1,1329,0,3670,,
XOLAIR,BLOOD PRESSURE DECREASED,6,1324,7,3663,2.37,2.37
XOLAIR,BLOOD PRESSURE DIASTOLIC DECREASED,1,1329,7,3663,0.39,0.39
XOLAIR,BLOOD PRESSURE INCREASED,10,1320,27,3643,1.02,1.02
XOLAIR,BLOOD PRESSURE SYSTOLIC INCREASED,10,1320,13,3657,2.13,2.12
XOLAIR,BODY MASS INDEX INCREASED,2,1328,0,3670,,
XOLAIR,BODY TEMPERATURE DECREASED,7,1323,7,3663,2.77,2.76
XOLAIR,BODY TEMPERATURE INCREASED,2,1328,6,3664,0.92,0.92
XOLAIR,BRADYCARDIA,1,1329,2,3668,1.38,1.38
XOLAIR,BRAIN HYPOXIA,1,1329,0,3670,,
XOLAIR,BREAST CANCER,1,1329,2,3668,1.38,1.38
XOLAIR,BREATH SOUNDS ABNORMAL,4,1326,5,3665,2.21,2.21
XOLAIR,BRONCHITIS,13,1317,9,3661,4.02,3.99
XOLAIR,BRONCHITIS CHRONIC,1,1329,0,3670,,
XOLAIR,CARDIAC ARREST,2,1328,2,3668,2.76,2.76
XOLAIR,CARDIAC DISORDER,1,1329,3,3667,0.92,0.92
XOLAIR,CARDIOMEGALY,1,1329,0,3670,,
XOLAIR,CARDIOMYOPATHY,1,1329,0,3670,,
XOLAIR,CATARACT,1,1329,11,3659,0.25,0.25
XOLAIR,CELLULITIS,3,1327,5,3665,1.66,1.66
XOLAIR,CHEST DISCOMFORT,13,1317,5,3665,7.24,7.17
XOLAIR,CHEST PAIN,2,1328,11,3659,0.5,0.5
XOLAIR,CHILLS,3,1327,7,3663,1.18,1.18
XOLAIR,CHOKING,2,1328,0,3670,,
XOLAIR,CHOKING SENSATION,1,1329,0,3670,,
XOLAIR,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,7,1323,5,3665,3.88,3.86
XOLAIR,CHRONIC RHINOSINUSITIS WITH NASAL POLYPS,1,1329,0,3670,,
XOLAIR,CHRONIC SPONTANEOUS URTICARIA,2,1328,0,3670,,
XOLAIR,CLAVICLE FRACTURE,1,1329,0,3670,,
XOLAIR,COAGULATION TIME ABNORMAL,1,1329,0,3670,,
XOLAIR,COLD SWEAT,1,1329,0,3670,,
XOLAIR,COLITIS ULCERATIVE,1,1329,4,3666,0.69,0.69
XOLAIR,COLON CANCER,1,1329,2,3668,1.38,1.38
XOLAIR,CONCOMITANT DISEASE AGGRAVATED,2,1328,2,3668,2.76,2.76
XOLAIR,CONDITION AGGRAVATED,2,1328,34,3636,0.16,0.16
XOLAIR,CONJUNCTIVITIS,2,1328,5,3665,1.1,1.1
XOLAIR,CONSTIPATION,1,1329,13,3657,0.21,0.21
XOLAIR,CONTUSION,3,1327,16,3654,0.52,0.52
XOLAIR,COUGH,33,1297,22,3648,4.22,4.14
XOLAIR,COVID-19,5,1325,14,3656,0.99,0.99
XOLAIR,CUSHING'S SYNDROME,1,1329,1,3669,2.76,2.76
XOLAIR,CYSTIC FIBROSIS,1,1329,0,3670,,
XOLAIR,DEAFNESS,1,1329,5,3665,0.55,0.55
XOLAIR,DEATH,1,1329,3,3667,0.92,0.92
XOLAIR,DECREASED ACTIVITY,3,1327,1,3669,8.29,8.28
XOLAIR,DECREASED APPETITE,3,1327,14,3656,0.59,0.59
XOLAIR,DELUSION,1,1329,0,3670,,
XOLAIR,DEMENTIA,1,1329,1,3669,2.76,2.76
XOLAIR,DEPRESSION,1,1329,11,3659,0.25,0.25
XOLAIR,DIABETES MELLITUS,3,1327,8,3662,1.03,1.03
XOLAIR,DIAPHRAGMATIC PARALYSIS,1,1329,0,3670,,
XOLAIR,DIARRHOEA,5,1325,38,3632,0.36,0.36
XOLAIR,DIARRHOEA INFECTIOUS,1,1329,0,3670,,
XOLAIR,DISCOMFORT,7,1323,6,3664,3.23,3.22
XOLAIR,DIVERTICULITIS,1,1329,4,3666,0.69,0.69
XOLAIR,DIZZINESS,11,1319,28,3642,1.08,1.08
XOLAIR,DIZZINESS POSTURAL,1,1329,0,3670,,
XOLAIR,DRUG HYPERSENSITIVITY,4,1326,33,3637,0.33,0.33
XOLAIR,DRUG INEFFECTIVE,7,1323,58,3612,0.33,0.33
XOLAIR,DRY MOUTH,1,1329,7,3663,0.39,0.39
XOLAIR,DRY THROAT,2,1328,1,3669,5.53,5.52
XOLAIR,DUST ALLERGY,1,1329,1,3669,2.76,2.76
XOLAIR,DYSMENORRHOEA,1,1329,2,3668,1.38,1.38
XOLAIR,DYSPHONIA,4,1326,4,3666,2.76,2.76
XOLAIR,DYSPNOEA,30,1300,30,3640,2.8,2.76
XOLAIR,DYSPNOEA AT REST,2,1328,2,3668,2.76,2.76
XOLAIR,DYSPNOEA EXERTIONAL,7,1323,3,3667,6.47,6.44
XOLAIR,DYSPNOEA PAROXYSMAL NOCTURNAL,1,1329,0,3670,,
XOLAIR,EAR DISCOMFORT,2,1328,1,3669,5.53,5.52
XOLAIR,EAR INFECTION,5,1325,4,3666,3.46,3.45
XOLAIR,ECZEMA,4,1326,2,3668,5.53,5.52
XOLAIR,EMPHYSEMA,1,1329,0,3670,,
XOLAIR,EOSINOPHIL COUNT INCREASED,1,1329,0,3670,,
XOLAIR,EPISTAXIS,2,1328,3,3667,1.84,1.84
XOLAIR,ERYTHEMA,7,1323,12,3658,1.61,1.61
XOLAIR,EXERCISE TOLERANCE DECREASED,1,1329,2,3668,1.38,1.38
XOLAIR,EXOSTOSIS,1,1329,5,3665,0.55,0.55
XOLAIR,EXPIRATORY RESERVE VOLUME DECREASED,1,1329,0,3670,,
XOLAIR,EXTRA DOSE ADMINISTERED,1,1329,1,3669,2.76,2.76
XOLAIR,EYE DISORDER,2,1328,4,3666,1.38,1.38
XOLAIR,EYE IRRITATION,1,1329,0,3670,,
XOLAIR,EYE PRURITUS,2,1328,4,3666,1.38,1.38
XOLAIR,EYE SWELLING,1,1329,2,3668,1.38,1.38
XOLAIR,EYE SYMPTOM,1,1329,0,3670,,
XOLAIR,FACE INJURY,1,1329,1,3669,2.76,2.76
XOLAIR,FACIAL PAIN,1,1329,1,3669,2.76,2.76
XOLAIR,FALL,12,1318,40,3630,0.83,0.83
XOLAIR,FATIGUE,17,1313,67,3603,0.7,0.7
XOLAIR,FEAR,1,1329,2,3668,1.38,1.38
XOLAIR,FEELING ABNORMAL,4,1326,20,3650,0.55,0.55
XOLAIR,FEELING COLD,1,1329,3,3667,0.92,0.92
XOLAIR,FEELING HOT,2,1328,6,3664,0.92,0.92
XOLAIR,FEV1/FVC RATIO DECREASED,3,1327,1,3669,8.29,8.28
XOLAIR,FOOD ALLERGY,2,1328,0,3670,,
XOLAIR,FOOT FRACTURE,1,1329,3,3667,0.92,0.92
XOLAIR,FORCED EXPIRATORY FLOW DECREASED,1,1329,0,3670,,
XOLAIR,FORCED EXPIRATORY VOLUME ABNORMAL,1,1329,0,3670,,
XOLAIR,FORCED EXPIRATORY VOLUME DECREASED,26,1304,3,3667,24.37,23.91
XOLAIR,FORCED VITAL CAPACITY DECREASED,10,1320,1,3669,27.8,27.59
XOLAIR,FOREIGN BODY SENSATION IN EYES,1,1329,2,3668,1.38,1.38
XOLAIR,FRUSTRATION TOLERANCE DECREASED,2,1328,1,3669,5.53,5.52
XOLAIR,FULL BLOOD COUNT DECREASED,1,1329,1,3669,2.76,2.76
XOLAIR,FURUNCLE,1,1329,1,3669,2.76,2.76
XOLAIR,GAIT DISTURBANCE,3,1327,18,3652,0.46,0.46
XOLAIR,GAIT INABILITY,1,1329,6,3664,0.46,0.46
XOLAIR,GASTROENTERITIS,1,1329,4,3666,0.69,0.69
XOLAIR,GASTROENTERITIS VIRAL,2,1328,2,3668,2.76,2.76
XOLAIR,GASTROINTESTINAL DISORDER,2,1328,16,3654,0.34,0.34
XOLAIR,GASTROOESOPHAGEAL REFLUX DISEASE,1,1329,8,3662,0.34,0.34
XOLAIR,GENERAL PHYSICAL CONDITION ABNORMAL,1,1329,1,3669,2.76,2.76
XOLAIR,GENERAL PHYSICAL HEALTH DETERIORATION,2,1328,6,3664,0.92,0.92
XOLAIR,GLASSY EYES,1,1329,0,3670,,
XOLAIR,GLOSSODYNIA,1,1329,2,3668,1.38,1.38
XOLAIR,GLYCOSYLATED HAEMOGLOBIN INCREASED,1,1329,2,3668,1.38,1.38
XOLAIR,GOUT,1,1329,0,3670,,
XOLAIR,HAEMATOCHEZIA,1,1329,4,3666,0.69,0.69
XOLAIR,HAEMATOCRIT INCREASED,1,1329,1,3669,2.76,2.76
XOLAIR,HAEMOGLOBIN DECREASED,1,1329,7,3663,0.39,0.39
XOLAIR,HALLUCINATION,1,1329,2,3668,1.38,1.38
XOLAIR,HAND FRACTURE,1,1329,0,3670,,
XOLAIR,HEADACHE,13,1317,38,3632,0.94,0.94
XOLAIR,HEART RATE DECREASED,4,1326,7,3663,1.58,1.58
XOLAIR,HEART RATE INCREASED,7,1323,12,3658,1.61,1.61
XOLAIR,HEART RATE IRREGULAR,2,1328,0,3670,,
XOLAIR,HEPATIC CANCER,1,1329,1,3669,2.76,2.76
XOLAIR,HEPATIC ENZYME INCREASED,1,1329,11,3659,0.25,0.25
XOLAIR,HEPATITIS B,1,1329,0,3670,,
XOLAIR,HEPATITIS B DNA INCREASED,1,1329,0,3670,,
XOLAIR,HERPES ZOSTER,2,1328,7,3663,0.79,0.79
XOLAIR,HUMIDITY INTOLERANCE,1,1329,0,3670,,
XOLAIR,HYPER IGE SYNDROME,1,1329,0,3670,,
XOLAIR,HYPERHIDROSIS,4,1326,10,3660,1.1,1.1
XOLAIR,HYPERPHAGIA,1,1329,0,3670,,
XOLAIR,HYPERSENSITIVITY,13,1317,13,3657,2.78,2.76
XOLAIR,HYPERTENSION,3,1327,24,3646,0.34,0.34
XOLAIR,HYPERTHERMIA,1,1329,0,3670,,
XOLAIR,HYPOACUSIS,1,1329,9,3661,0.31,0.31
XOLAIR,HYPOAESTHESIA,1,1329,12,3658,0.23,0.23
XOLAIR,HYPOGAMMAGLOBULINAEMIA,1,1329,1,3669,2.76,2.76
XOLAIR,HYPOKINESIA,1,1329,0,3670,,
XOLAIR,HYPOPHAGIA,1,1329,4,3666,0.69,0.69
XOLAIR,HYPOSMIA,1,1329,0,3670,,
XOLAIR,HYPOTENSION,3,1327,23,3647,0.36,0.36
XOLAIR,HYPOVENTILATION,5,1325,0,3670,,
XOLAIR,ILL-DEFINED DISORDER,1,1329,6,3664,0.46,0.46
XOLAIR,ILLNESS,11,1319,26,3644,1.17,1.17
XOLAIR,IMMUNODEFICIENCY,1,1329,2,3668,1.38,1.38
XOLAIR,IMMUNOGLOBULINS INCREASED,2,1328,0,3670,,
XOLAIR,IMMUNOSUPPRESSION,1,1329,0,3670,,
XOLAIR,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,15,1315,21,3649,1.98,1.97
XOLAIR,INCOHERENT,1,1329,1,3669,2.76,2.76
XOLAIR,INCORRECT DOSE ADMINISTERED,6,1324,10,3660,1.66,1.66
XOLAIR,INFECTION,4,1326,10,3660,1.1,1.1
XOLAIR,INFECTIVE PULMONARY EXACERBATION OF CYSTIC FIBROSIS,1,1329,0,3670,,
XOLAIR,INFLAMMATION,1,1329,12,3658,0.23,0.23
XOLAIR,INFLUENZA,17,1313,19,3651,2.49,2.47
XOLAIR,INFLUENZA LIKE ILLNESS,3,1327,3,3667,2.76,2.76
XOLAIR,INJECTION SITE BRUISING,2,1328,5,3665,1.1,1.1
XOLAIR,INJECTION SITE COLDNESS,1,1329,0,3670,,
XOLAIR,INJECTION SITE DISCOMFORT,1,1329,1,3669,2.76,2.76
XOLAIR,INJECTION SITE ERYTHEMA,1,1329,1,3669,2.76,2.76
XOLAIR,INJECTION SITE EXTRAVASATION,1,1329,1,3669,2.76,2.76
XOLAIR,INJECTION SITE HAEMATOMA,1,1329,0,3670,,
XOLAIR,INJECTION SITE HAEMORRHAGE,3,1327,4,3666,2.07,2.07
XOLAIR,INJECTION SITE HYPERAESTHESIA,1,1329,1,3669,2.76,2.76
XOLAIR,INJECTION SITE HYPERSENSITIVITY,3,1327,2,3668,4.15,4.14
XOLAIR,INJECTION SITE HYPOAESTHESIA,1,1329,1,3669,2.76,2.76
XOLAIR,INJECTION SITE OEDEMA,1,1329,0,3670,,
XOLAIR,INJECTION SITE PAIN,6,1324,9,3661,1.84,1.84
XOLAIR,INJECTION SITE PRURITUS,2,1328,0,3670,,
XOLAIR,INJECTION SITE SWELLING,1,1329,1,3669,2.76,2.76
XOLAIR,INJURY,1,1329,4,3666,0.69,0.69
XOLAIR,INSOMNIA,13,1317,22,3648,1.64,1.63
XOLAIR,INSPIRATORY CAPACITY DECREASED,1,1329,1,3669,2.76,2.76
XOLAIR,INTERVERTEBRAL DISC PROTRUSION,1,1329,4,3666,0.69,0.69
XOLAIR,INTESTINAL OBSTRUCTION,1,1329,3,3667,0.92,0.92
XOLAIR,INTESTINAL PERFORATION,1,1329,1,3669,2.76,2.76
XOLAIR,IRRITABILITY,2,1328,0,3670,,
XOLAIR,JAW FRACTURE,1,1329,1,3669,2.76,2.76
XOLAIR,JOINT DISLOCATION,2,1328,2,3668,2.76,2.76
XOLAIR,JOINT SWELLING,2,1328,23,3647,0.24,0.24
XOLAIR,JOINT WARMTH,1,1329,1,3669,2.76,2.76
XOLAIR,KYPHOSIS,1,1329,0,3670,,
XOLAIR,LACRIMATION INCREASED,3,1327,3,3667,2.76,2.76
XOLAIR,LARYNGITIS,2,1328,3,3667,1.84,1.84
XOLAIR,LEFT VENTRICULAR FAILURE,1,1329,0,3670,,
XOLAIR,LETHARGY,1,1329,4,3666,0.69,0.69
XOLAIR,LEUKAEMIA,1,1329,1,3669,2.76,2.76
XOLAIR,LIMB DISCOMFORT,1,1329,3,3667,0.92,0.92
XOLAIR,LIP DISCOLOURATION,1,1329,0,3670,,
XOLAIR,LOSS OF CONSCIOUSNESS,1,1329,4,3666,0.69,0.69
XOLAIR,LOWER RESPIRATORY TRACT CONGESTION,4,1326,0,3670,,
XOLAIR,LOWER RESPIRATORY TRACT INFECTION,7,1323,7,3663,2.77,2.76
XOLAIR,LUNG DIFFUSION TEST DECREASED,2,1328,0,3670,,
XOLAIR,LUNG DISORDER,1,1329,3,3667,0.92,0.92
XOLAIR,LUNG HYPERINFLATION,3,1327,0,3670,,
XOLAIR,LYMPHADENOPATHY,1,1329,2,3668,1.38,1.38
XOLAIR,LYMPHANGITIS,1,1329,0,3670,,
XOLAIR,LYMPHOCYTE COUNT DECREASED,1,1329,0,3670,,
XOLAIR,MALAISE,14,1316,38,3632,1.02,1.02
XOLAIR,MEMORY IMPAIRMENT,1,1329,14,3656,0.2,0.2
XOLAIR,MENINGITIS VIRAL,1,1329,0,3670,,
XOLAIR,MENISCUS INJURY,1,1329,2,3668,1.38,1.38
XOLAIR,MENTAL DISORDER,1,1329,2,3668,1.38,1.38
XOLAIR,MIDDLE EAR EFFUSION,1,1329,0,3670,,
XOLAIR,MIDDLE INSOMNIA,21,1309,2,3668,29.42,28.97
XOLAIR,MIGRAINE,2,1328,4,3666,1.38,1.38
XOLAIR,MOBILITY DECREASED,2,1328,10,3660,0.55,0.55
XOLAIR,MOOD SWINGS,1,1329,1,3669,2.76,2.76
XOLAIR,MOVEMENT DISORDER,2,1328,4,3666,1.38,1.38
XOLAIR,MUCOSAL DISCOLOURATION,1,1329,1,3669,2.76,2.76
XOLAIR,MULTIMORBIDITY,1,1329,0,3670,,
XOLAIR,MULTIPLE FRACTURES,1,1329,0,3670,,
XOLAIR,MULTIPLE SCLEROSIS,1,1329,4,3666,0.69,0.69
XOLAIR,MULTIPLE SCLEROSIS RELAPSE,1,1329,3,3667,0.92,0.92
XOLAIR,MUSCULOSKELETAL CHEST PAIN,1,1329,0,3670,,
XOLAIR,MUSCULOSKELETAL DISCOMFORT,1,1329,4,3666,0.69,0.69
XOLAIR,MUSCULOSKELETAL DISORDER,1,1329,1,3669,2.76,2.76
XOLAIR,MYALGIA,5,1325,13,3657,1.06,1.06
XOLAIR,MYCOTIC ALLERGY,1,1329,0,3670,,
XOLAIR,NASAL CONGESTION,16,1314,6,3664,7.44,7.36
XOLAIR,NASAL DISCHARGE DISCOLOURATION,1,1329,1,3669,2.76,2.76
XOLAIR,NASAL OBSTRUCTION,1,1329,0,3670,,
XOLAIR,NASAL POLYPS,4,1326,1,3669,11.07,11.04
XOLAIR,NASAL PRURITUS,1,1329,0,3670,,
XOLAIR,NASAL SEPTUM DEVIATION,1,1329,0,3670,,
XOLAIR,NASOPHARYNGITIS,30,1300,30,3640,2.8,2.76
XOLAIR,NAUSEA,5,1325,45,3625,0.3,0.31
XOLAIR,NECK PAIN,1,1329,6,3664,0.46,0.46
XOLAIR,NEOPLASM MALIGNANT,1,1329,7,3663,0.39,0.39
XOLAIR,NEPHROLITHIASIS,1,1329,4,3666,0.69,0.69
XOLAIR,NERVE INJURY,1,1329,0,3670,,
XOLAIR,NERVOUSNESS,2,1328,2,3668,2.76,2.76
XOLAIR,NEUTROPHIL COUNT INCREASED,3,1327,1,3669,8.29,8.28
XOLAIR,NONINFECTIVE MYRINGITIS,1,1329,0,3670,,
XOLAIR,NSAID EXACERBATED RESPIRATORY DISEASE,1,1329,0,3670,,
XOLAIR,OBESITY,2,1328,7,3663,0.79,0.79
XOLAIR,OBSTRUCTIVE AIRWAYS DISORDER,22,1308,3,3667,20.56,20.24
XOLAIR,OCULAR DISCOMFORT,1,1329,1,3669,2.76,2.76
XOLAIR,OEDEMA,1,1329,3,3667,0.92,0.92
XOLAIR,OEDEMA PERIPHERAL,1,1329,12,3658,0.23,0.23
XOLAIR,ORAL CONTUSION,1,1329,0,3670,,
XOLAIR,OROPHARYNGEAL DISCOMFORT,1,1329,1,3669,2.76,2.76
XOLAIR,OROPHARYNGEAL PAIN,15,1315,12,3658,3.48,3.45
XOLAIR,OSTEOARTHRITIS,1,1329,14,3656,0.2,0.2
XOLAIR,OSTEOPOROSIS,2,1328,5,3665,1.1,1.1
XOLAIR,OTORRHOEA,1,1329,1,3669,2.76,2.76
XOLAIR,OXYGEN SATURATION DECREASED,4,1326,7,3663,1.58,1.58
XOLAIR,PAIN,9,1321,53,3617,0.46,0.47
XOLAIR,PAIN IN EXTREMITY,7,1323,33,3637,0.58,0.59
XOLAIR,PALLOR,1,1329,1,3669,2.76,2.76
XOLAIR,PALPITATIONS,4,1326,7,3663,1.58,1.58
XOLAIR,PANCREATIC CYST,1,1329,0,3670,,
XOLAIR,PANIC ATTACK,1,1329,0,3670,,
XOLAIR,PARAESTHESIA,2,1328,14,3656,0.39,0.39
XOLAIR,PARKINSON'S DISEASE,1,1329,1,3669,2.76,2.76
XOLAIR,PAROSMIA,1,1329,0,3670,,
XOLAIR,PEAK EXPIRATORY FLOW RATE DECREASED,1,1329,1,3669,2.76,2.76
XOLAIR,PERFUME SENSITIVITY,2,1328,0,3670,,
XOLAIR,PERICARDIAL EFFUSION,1,1329,1,3669,2.76,2.76
XOLAIR,PERIPHERAL SWELLING,4,1326,24,3646,0.46,0.46
XOLAIR,PHARYNGEAL OEDEMA,1,1329,0,3670,,
XOLAIR,PHARYNGEAL SWELLING,1,1329,3,3667,0.92,0.92
XOLAIR,PHARYNGITIS,3,1327,1,3669,8.29,8.28
XOLAIR,PHARYNGITIS STREPTOCOCCAL,2,1328,2,3668,2.76,2.76
XOLAIR,PHLEBITIS,1,1329,1,3669,2.76,2.76
XOLAIR,PHOTOPHOBIA,1,1329,4,3666,0.69,0.69
XOLAIR,PHOTOSENSITIVITY REACTION,2,1328,1,3669,5.53,5.52
XOLAIR,PNEUMONIA,16,1314,32,3638,1.38,1.38
XOLAIR,PNEUMONIA VIRAL,1,1329,0,3670,,
XOLAIR,PNEUMONITIS,1,1329,3,3667,0.92,0.92
XOLAIR,POLYP,1,1329,1,3669,2.76,2.76
XOLAIR,POOR QUALITY SLEEP,1,1329,1,3669,2.76,2.76
XOLAIR,POOR VENOUS ACCESS,1,1329,2,3668,1.38,1.38
XOLAIR,PRESYNCOPE,1,1329,6,3664,0.46,0.46
XOLAIR,PRODUCT AVAILABILITY ISSUE,5,1325,1,3669,13.85,13.8
XOLAIR,PRODUCT LABEL ISSUE,1,1329,0,3670,,
XOLAIR,PRODUCT PHYSICAL CONSISTENCY ISSUE,1,1329,0,3670,,
XOLAIR,PRODUCT SUPPLY ISSUE,1,1329,1,3669,2.76,2.76
XOLAIR,PRODUCTIVE COUGH,16,1314,6,3664,7.44,7.36
XOLAIR,PRURITUS,10,1320,21,3649,1.32,1.31
XOLAIR,PSORIASIS,1,1329,10,3660,0.28,0.28
XOLAIR,PULMONARY FUNCTION TEST ABNORMAL,1,1329,0,3670,,
XOLAIR,PULMONARY HYPERTENSION,1,1329,3,3667,0.92,0.92
XOLAIR,PULMONARY MASS,1,1329,4,3666,0.69,0.69
XOLAIR,PULMONARY OEDEMA,2,1328,8,3662,0.69,0.69
XOLAIR,PULMONARY RESIDUAL VOLUME INCREASED,2,1328,0,3670,,
XOLAIR,PULMONARY THROMBOSIS,1,1329,0,3670,,
XOLAIR,PYREXIA,10,1320,25,3645,1.1,1.1
XOLAIR,RALES,4,1326,0,3670,,
XOLAIR,RASH,7,1323,22,3648,0.88,0.88
XOLAIR,RASH ERYTHEMATOUS,1,1329,0,3670,,
XOLAIR,RECTAL HAEMORRHAGE,1,1329,3,3667,0.92,0.92
XOLAIR,RED BLOOD CELL COUNT DECREASED,1,1329,0,3670,,
XOLAIR,RED BLOOD CELL COUNT INCREASED,1,1329,1,3669,2.76,2.76
XOLAIR,RENAL INJURY,1,1329,0,3670,,
XOLAIR,RESPIRATORY DISORDER,3,1327,2,3668,4.15,4.14
XOLAIR,RESPIRATORY DISTRESS,1,1329,5,3665,0.55,0.55
XOLAIR,RESPIRATORY RATE INCREASED,5,1325,4,3666,3.46,3.45
XOLAIR,RESPIRATORY SYMPTOM,1,1329,0,3670,,
XOLAIR,RESPIRATORY SYNCYTIAL VIRUS INFECTION,1,1329,1,3669,2.76,2.76
XOLAIR,RESPIRATORY TRACT CONGESTION,4,1326,0,3670,,
XOLAIR,RESPIRATORY TRACT INFECTION,4,1326,5,3665,2.21,2.21
XOLAIR,RESPIRATORY TRACT INFECTION BACTERIAL,1,1329,0,3670,,
XOLAIR,RESTLESSNESS,1,1329,4,3666,0.69,0.69
XOLAIR,RESTRICTIVE PULMONARY DISEASE,1,1329,1,3669,2.76,2.76
XOLAIR,RETINAL HAEMORRHAGE,1,1329,0,3670,,
XOLAIR,RHEUMATOID ARTHRITIS,1,1329,30,3640,0.09,0.09
XOLAIR,RHINITIS,2,1328,0,3670,,
XOLAIR,RHINITIS ALLERGIC,1,1329,0,3670,,
XOLAIR,RHINORRHOEA,8,1322,6,3664,3.7,3.68
XOLAIR,RHINOVIRUS INFECTION,1,1329,0,3670,,
XOLAIR,RIB FRACTURE,2,1328,4,3666,1.38,1.38
XOLAIR,ROTATOR CUFF SYNDROME,1,1329,2,3668,1.38,1.38
XOLAIR,RUBBER SENSITIVITY,1,1329,0,3670,,
XOLAIR,SALIVA ALTERED,1,1329,0,3670,,
XOLAIR,SARS-COV-2 TEST POSITIVE,2,1328,1,3669,5.53,5.52
XOLAIR,SCRATCH,1,1329,1,3669,2.76,2.76
XOLAIR,SEASONAL ALLERGY,3,1327,2,3668,4.15,4.14
XOLAIR,SECRETION DISCHARGE,3,1327,3,3667,2.76,2.76
XOLAIR,SEDATION,1,1329,2,3668,1.38,1.38
XOLAIR,SENSITIVITY TO WEATHER CHANGE,8,1322,3,3667,7.4,7.36
XOLAIR,SHOULDER FRACTURE,1,1329,0,3670,,
XOLAIR,SINUS CONGESTION,3,1327,4,3666,2.07,2.07
XOLAIR,SINUS DISORDER,2,1328,1,3669,5.53,5.52
XOLAIR,SINUS PAIN,2,1328,0,3670,,
XOLAIR,SINUSITIS,9,1321,15,3655,1.66,1.66
XOLAIR,SINUSITIS BACTERIAL,1,1329,0,3670,,
XOLAIR,SKIN ULCER,1,1329,10,3660,0.28,0.28
XOLAIR,SLEEP APNOEA SYNDROME,2,1328,6,3664,0.92,0.92
XOLAIR,SLEEP DISORDER,5,1325,4,3666,3.46,3.45
XOLAIR,SLEEP DISORDER DUE TO A GENERAL MEDICAL CONDITION,1,1329,0,3670,,
